id,task,framework,constraint,fold,type,result,metric,mode,version,app_version,utc,duration,training_duration,predict_duration,models_count,seed,info,mae,r2,rmse,models_ensemble_count,acc,auc,balacc,logloss
openml.org/t/359982,bank-marketing,AutoGluon_mq,4h8c,4,binary,0.942354,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:30:01,115.2,105.2,0.5,14,165824404,,,,,11,0.909533,0.942354,0.730671,0.187736
openml.org/t/359982,bank-marketing,AutoGluon_mq,4h8c,5,binary,0.931341,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:29:56,117.4,107.0,0.4,14,165824405,,,,,9,0.904888,0.931341,0.721482,0.20007
openml.org/t/359982,bank-marketing,AutoGluon_mq,4h8c,6,binary,0.928719,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:30:13,110.8,100.8,0.3,14,165824406,,,,,8,0.903782,0.928719,0.700357,0.203723
openml.org/t/359982,bank-marketing,AutoGluon_mq,4h8c,7,binary,0.945844,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:30:54,122.8,111.4,0.5,14,165824407,,,,,11,0.909754,0.945844,0.738996,0.182707
openml.org/t/359982,bank-marketing,AutoGluon_mq,4h8c,8,binary,0.9417,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:30:35,123.3,113.6,0.2,14,165824408,,,,,7,0.918381,0.9417,0.745521,0.187112
openml.org/t/359982,bank-marketing,AutoGluon_mq,4h8c,9,binary,0.947951,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:31:17,116.0,106.5,0.2,14,165824409,,,,,7,0.915063,0.947951,0.737082,0.180503
openml.org/t/359967,Bioresponse,AutoGluon_mq,4h8c,0,binary,0.884148,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T06:48:08,114.7,104.5,1.0,14,165824400,,,,,8,0.808511,0.884148,0.806658,0.430668
openml.org/t/359967,Bioresponse,AutoGluon_mq,4h8c,1,binary,0.871091,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T06:47:47,107.0,98.5,0.5,14,165824401,,,,,8,0.8,0.871091,0.793963,0.447654
openml.org/t/359967,Bioresponse,AutoGluon_mq,4h8c,2,binary,0.886757,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T06:48:35,114.3,104.2,0.5,14,165824402,,,,,9,0.8,0.886757,0.79485,0.425151
openml.org/t/359967,Bioresponse,AutoGluon_mq,4h8c,3,binary,0.918204,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T06:48:17,108.7,99.8,0.5,14,165824403,,,,,8,0.850667,0.918204,0.850527,0.366989
openml.org/t/359967,Bioresponse,AutoGluon_mq,4h8c,4,binary,0.878251,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T06:48:37,108.1,98.4,1.0,14,165824404,,,,,10,0.792,0.878251,0.785686,0.44065
openml.org/t/359967,Bioresponse,AutoGluon_mq,4h8c,5,binary,0.866938,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T06:48:59,107.2,97.0,0.5,14,165824405,,,,,10,0.802667,0.866938,0.800865,0.455437
openml.org/t/359967,Bioresponse,AutoGluon_mq,4h8c,6,binary,0.867969,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T06:48:26,110.6,101.2,0.4,14,165824406,,,,,7,0.778667,0.867969,0.774258,0.454006
openml.org/t/359967,Bioresponse,AutoGluon_mq,4h8c,7,binary,0.88112,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T06:49:03,111.7,101.5,1.0,14,165824407,,,,,8,0.816,0.88112,0.810071,0.429003
openml.org/t/359967,Bioresponse,AutoGluon_mq,4h8c,8,binary,0.893705,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T06:49:50,118.2,108.8,0.9,14,165824408,,,,,8,0.832,0.893705,0.82856,0.417468
openml.org/t/359967,Bioresponse,AutoGluon_mq,4h8c,9,binary,0.856066,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T06:49:08,115.4,106.3,0.8,14,165824409,,,,,6,0.770667,0.856066,0.767931,0.470588
openml.org/t/359937,black_friday,AutoGluon_mq,4h8c,0,regression,-3396.13,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:42:47,804.9,786.4,1.8,12,165824400,,2623.87,0.54721,3396.13,5,,,,
openml.org/t/359937,black_friday,AutoGluon_mq,4h8c,1,regression,-3463.69,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:42:12,784.3,766.7,1.6,12,165824401,,2671.82,0.540231,3463.69,6,,,,
openml.org/t/359937,black_friday,AutoGluon_mq,4h8c,2,regression,-3480.45,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:39:39,616.7,599.2,1.7,12,165824402,,2696.2,0.532438,3480.45,6,,,,
openml.org/t/359937,black_friday,AutoGluon_mq,4h8c,3,regression,-3438.19,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:41:36,705.4,689.9,1.1,12,165824403,,2647.86,0.551795,3438.19,5,,,,
openml.org/t/359937,black_friday,AutoGluon_mq,4h8c,4,regression,-3434.36,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:40:54,677.6,660.4,1.6,12,165824404,,2654.13,0.547691,3434.36,4,,,,
openml.org/t/359937,black_friday,AutoGluon_mq,4h8c,5,regression,-3410.07,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:41:10,662.9,647.1,1.2,12,165824405,,2638.2,0.545117,3410.07,5,,,,
openml.org/t/359937,black_friday,AutoGluon_mq,4h8c,6,regression,-3453.25,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:39:21,579.3,562.2,1.2,12,165824406,,2673.61,0.542179,3453.25,5,,,,
openml.org/t/359937,black_friday,AutoGluon_mq,4h8c,7,regression,-3395.94,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:41:55,694.0,680.1,0.7,12,165824407,,2634.54,0.536805,3395.94,5,,,,
openml.org/t/359937,black_friday,AutoGluon_mq,4h8c,8,regression,-3441.61,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:41:44,530.1,515.9,0.9,12,165824408,,2671.72,0.548354,3441.61,7,,,,
openml.org/t/359937,black_friday,AutoGluon_mq,4h8c,9,regression,-3438.16,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:42:15,743.4,728.8,0.8,12,165824409,,2663.89,0.538794,3438.16,5,,,,
openml.org/t/359955,blood-transfusion-service-center,AutoGluon_mq,4h8c,0,binary,0.734405,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:30:21,15.1,9.9,0.01,14,165824400,,,,,4,0.773333,0.734405,0.603801,0.478115
openml.org/t/359955,blood-transfusion-service-center,AutoGluon_mq,4h8c,1,binary,0.860136,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:30:42,14.4,9.0,0.01,14,165824401,,,,,3,0.786667,0.860136,0.593567,0.412719
openml.org/t/359955,blood-transfusion-service-center,AutoGluon_mq,4h8c,2,binary,0.691033,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:30:43,17.7,11.6,0.003,14,165824402,,,,,2,0.72,0.691033,0.49269,0.5125
openml.org/t/359955,blood-transfusion-service-center,AutoGluon_mq,4h8c,3,binary,0.672027,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:30:36,16.1,9.9,0.02,14,165824403,,,,,6,0.8,0.672027,0.640351,0.544709
openml.org/t/359955,blood-transfusion-service-center,AutoGluon_mq,4h8c,4,binary,0.805068,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:30:51,14.1,8.4,0.01,14,165824404,,,,,5,0.8,0.805068,0.621345,0.438546
openml.org/t/359955,blood-transfusion-service-center,AutoGluon_mq,4h8c,5,binary,0.716862,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:30:58,14.9,8.8,0.01,14,165824405,,,,,5,0.786667,0.716862,0.574561,0.495759
openml.org/t/359955,blood-transfusion-service-center,AutoGluon_mq,4h8c,6,binary,0.754873,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:31:01,15.4,9.4,0.01,14,165824406,,,,,4,0.786667,0.754873,0.631579,0.462736
openml.org/t/359955,blood-transfusion-service-center,AutoGluon_mq,4h8c,7,binary,0.753899,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:30:57,13.7,8.5,0.01,14,165824407,,,,,5,0.773333,0.753899,0.565789,0.473004
openml.org/t/359955,blood-transfusion-service-center,AutoGluon_mq,4h8c,8,binary,0.749742,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:31:21,15.5,10.2,0.01,14,165824408,,,,,4,0.783784,0.749742,0.591331,0.464122
openml.org/t/359955,blood-transfusion-service-center,AutoGluon_mq,4h8c,9,binary,0.736326,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:31:38,15.6,9.8,0.02,14,165824409,,,,,4,0.783784,0.736326,0.591331,0.48415
openml.org/t/359950,boston,AutoGluon_mq,4h8c,0,regression,-2.42427,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:32:02,16.8,10.8,0.04,12,165824400,,1.83877,0.914477,2.42427,6,,,,
openml.org/t/359950,boston,AutoGluon_mq,4h8c,1,regression,-2.82282,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:31:48,16.6,10.6,0.03,12,165824401,,2.09049,0.910634,2.82282,6,,,,
openml.org/t/359950,boston,AutoGluon_mq,4h8c,2,regression,-2.22526,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:32:12,15.9,9.9,0.03,12,165824402,,1.71749,0.836631,2.22526,5,,,,
openml.org/t/359950,boston,AutoGluon_mq,4h8c,3,regression,-3.18936,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:32:58,27.0,19.9,0.02,12,165824403,,1.88563,0.898765,3.18936,4,,,,
openml.org/t/359950,boston,AutoGluon_mq,4h8c,4,regression,-3.92744,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:32:26,15.8,10.2,0.04,12,165824404,,2.84153,0.895185,3.92744,6,,,,
openml.org/t/359950,boston,AutoGluon_mq,4h8c,5,regression,-2.60046,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:32:18,18.1,12.2,0.03,12,165824405,,2.04256,0.909589,2.60046,5,,,,
openml.org/t/359950,boston,AutoGluon_mq,4h8c,6,regression,-2.19883,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:32:39,20.6,14.6,0.03,12,165824406,,1.85856,0.925855,2.19883,6,,,,
openml.org/t/359950,boston,AutoGluon_mq,4h8c,7,regression,-2.244,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:32:41,15.8,9.9,0.03,12,165824407,,1.71008,0.926669,2.244,5,,,,
openml.org/t/359950,boston,AutoGluon_mq,4h8c,8,regression,-3.8611,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:33:01,14.9,9.5,0.03,12,165824408,,2.43661,0.789705,3.8611,7,,,,
openml.org/t/359950,boston,AutoGluon_mq,4h8c,9,regression,-3.04926,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:33:11,16.4,10.6,0.03,12,165824409,,2.17747,0.90928,3.04926,6,,,,
openml.org/t/359938,Brazilian_houses,AutoGluon_mq,4h8c,0,regression,-9020.8,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T06:49:20,135.9,129.0,0.1,12,165824400,,338.444,0.258751,9020.8,6,,,,
openml.org/t/359938,Brazilian_houses,AutoGluon_mq,4h8c,1,regression,-1830.65,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T06:49:15,68.3,61.2,0.1,12,165824401,,126.877,0.88516,1830.65,7,,,,
openml.org/t/359938,Brazilian_houses,AutoGluon_mq,4h8c,2,regression,-1534.73,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T06:49:59,118.3,110.9,0.03,12,165824402,,105.364,0.886836,1534.73,5,,,,
openml.org/t/359938,Brazilian_houses,AutoGluon_mq,4h8c,3,regression,-1934.99,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T06:48:48,60.1,53.5,0.1,12,165824403,,140.134,0.996949,1934.99,5,,,,
openml.org/t/359938,Brazilian_houses,AutoGluon_mq,4h8c,4,regression,-493.338,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T06:48:58,40.5,33.4,0.1,12,165824404,,352.617,0.987171,493.338,4,,,,
openml.org/t/359938,Brazilian_houses,AutoGluon_mq,4h8c,5,regression,-489.927,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T06:49:31,41.0,33.6,0.1,12,165824405,,337.595,0.987776,489.927,4,,,,
openml.org/t/359938,Brazilian_houses,AutoGluon_mq,4h8c,6,regression,-938.679,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T06:49:25,69.2,62.0,0.1,12,165824406,,596.066,0.987522,938.679,4,,,,
openml.org/t/359938,Brazilian_houses,AutoGluon_mq,4h8c,7,regression,-13823.5,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T06:49:10,40.7,33.2,0.1,12,165824407,,828.783,0.838135,13823.5,4,,,,
openml.org/t/359938,Brazilian_houses,AutoGluon_mq,4h8c,8,regression,-307.074,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T06:49:33,42.6,35.7,0.1,12,165824408,,196.052,0.995456,307.074,4,,,,
openml.org/t/359938,Brazilian_houses,AutoGluon_mq,4h8c,9,regression,-304.802,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T06:49:40,43.3,35.2,0.1,12,165824409,,159.085,0.994907,304.802,4,,,,
openml.org/t/233213,Buzzinsocialmedia_Twitter,AutoGluon_mq,4h8c,0,regression,-140.887,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:23:48,2056.1,1988.9,18.6,12,165824400,,39.2191,0.944101,140.887,8,,,,
openml.org/t/233213,Buzzinsocialmedia_Twitter,AutoGluon_mq,4h8c,1,regression,-316.75,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:22:09,1952.3,1899.6,5.6,12,165824401,,41.1974,0.80995,316.75,5,,,,
openml.org/t/233213,Buzzinsocialmedia_Twitter,AutoGluon_mq,4h8c,2,regression,-139.785,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:24:13,2051.4,1980.5,18.8,12,165824402,,40.1694,0.945841,139.785,7,,,,
openml.org/t/233213,Buzzinsocialmedia_Twitter,AutoGluon_mq,4h8c,3,regression,-141.067,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:22:07,1913.7,1853.9,14.3,12,165824403,,42.4562,0.941506,141.067,6,,,,
openml.org/t/233213,Buzzinsocialmedia_Twitter,AutoGluon_mq,4h8c,4,regression,-155.593,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:22:07,1928.8,1858.6,25.5,12,165824404,,44.6525,0.939726,155.593,8,,,,
openml.org/t/233213,Buzzinsocialmedia_Twitter,AutoGluon_mq,4h8c,5,regression,-138.396,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:23:22,1981.8,1921.5,14.7,12,165824405,,42.141,0.949453,138.396,8,,,,
openml.org/t/233213,Buzzinsocialmedia_Twitter,AutoGluon_mq,4h8c,6,regression,-127.63,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:24:15,1994.6,1937.5,14.1,12,165824406,,43.9132,0.953231,127.63,7,,,,
openml.org/t/233213,Buzzinsocialmedia_Twitter,AutoGluon_mq,4h8c,7,regression,-126.888,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:23:48,1988.3,1924.6,16.4,12,165824407,,42.5777,0.952369,126.888,7,,,,
openml.org/t/233213,Buzzinsocialmedia_Twitter,AutoGluon_mq,4h8c,8,regression,-159.817,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:22:13,1903.5,1844.4,14.9,12,165824408,,44.0502,0.930762,159.817,10,,,,
openml.org/t/233213,Buzzinsocialmedia_Twitter,AutoGluon_mq,4h8c,9,regression,-146.782,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:24:20,1989.3,1930.7,14.3,12,165824409,,40.7533,0.934692,146.782,7,,,,
openml.org/t/359960,car,AutoGluon_mq,4h8c,0,multiclass,-0.0117064,neg_logloss,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:35:12,144.2,137.8,0.03,12,165824400,,,,,3,0.99422,,0.997934,0.0117064
openml.org/t/359960,car,AutoGluon_mq,4h8c,1,multiclass,-0.0214644,neg_logloss,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:35:23,142.0,135.4,0.03,12,165824401,,,,,3,0.99422,,0.964286,0.0214644
openml.org/t/359960,car,AutoGluon_mq,4h8c,2,multiclass,-0.0854286,neg_logloss,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:35:51,151.5,144.7,0.01,12,165824402,,,,,2,0.988439,,0.995868,0.0854286
openml.org/t/359960,car,AutoGluon_mq,4h8c,3,multiclass,-0.00522734,neg_logloss,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:35:46,159.8,152.4,0.05,12,165824403,,,,,4,1.0,,1.0,0.00522734
openml.org/t/359960,car,AutoGluon_mq,4h8c,4,multiclass,-0.0090377,neg_logloss,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:36:05,165.2,155.8,0.2,12,165824404,,,,,2,0.99422,,0.964286,0.0090377
openml.org/t/359960,car,AutoGluon_mq,4h8c,5,multiclass,-0.0126396,neg_logloss,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:35:45,148.7,141.4,0.04,12,165824405,,,,,2,0.99422,,0.964286,0.0126396
openml.org/t/359960,car,AutoGluon_mq,4h8c,6,multiclass,-0.0385055,neg_logloss,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:35:48,143.7,136.7,0.02,12,165824406,,,,,2,0.99422,,0.993421,0.0385055
openml.org/t/359960,car,AutoGluon_mq,4h8c,7,multiclass,-0.0377166,neg_logloss,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:36:08,140.3,133.7,0.04,12,165824407,,,,,4,0.976879,,0.953575,0.0377166
openml.org/t/359960,car,AutoGluon_mq,4h8c,8,multiclass,-1.40133e-14,neg_logloss,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:36:22,148.8,142.2,0.02,12,165824408,,,,,2,1.0,,1.0,1.40133e-14
openml.org/t/359960,car,AutoGluon_mq,4h8c,9,multiclass,-0.00666733,neg_logloss,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:36:14,143.2,137.0,0.02,12,165824409,,,,,3,1.0,,1.0,0.00666733
openml.org/t/359973,christine,AutoGluon_mq,4h8c,0,binary,0.847088,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:38:15,260.1,250.6,0.4,14,165824400,,,,,10,0.749077,0.847088,0.749077,0.498353
openml.org/t/359973,christine,AutoGluon_mq,4h8c,1,binary,0.830626,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:39:10,284.0,273.3,0.5,14,165824401,,,,,11,0.756458,0.830626,0.756458,0.511058
openml.org/t/359973,christine,AutoGluon_mq,4h8c,2,binary,0.824771,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:39:20,270.0,258.8,1.0,14,165824402,,,,,12,0.747232,0.824771,0.747232,0.52433
openml.org/t/359973,christine,AutoGluon_mq,4h8c,3,binary,0.813197,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:38:59,248.8,238.0,1.1,14,165824403,,,,,13,0.734317,0.813197,0.734317,0.53335
openml.org/t/359973,christine,AutoGluon_mq,4h8c,4,binary,0.7989,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:39:15,257.5,246.8,0.9,14,165824404,,,,,9,0.723247,0.7989,0.723247,0.545232
openml.org/t/359973,christine,AutoGluon_mq,4h8c,5,binary,0.827821,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:39:40,292.7,282.4,0.8,14,165824405,,,,,8,0.763838,0.827821,0.763838,0.514189
openml.org/t/359973,christine,AutoGluon_mq,4h8c,6,binary,0.82695,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:38:58,240.9,231.4,0.3,14,165824406,,,,,8,0.765683,0.82695,0.765683,0.518263
openml.org/t/359973,christine,AutoGluon_mq,4h8c,7,binary,0.817908,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:39:10,245.0,235.1,0.7,14,165824407,,,,,8,0.734317,0.817908,0.734317,0.526119
openml.org/t/359973,christine,AutoGluon_mq,4h8c,8,binary,0.823644,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:39:57,257.6,248.5,0.3,14,165824408,,,,,8,0.746765,0.823644,0.746699,0.521637
openml.org/t/359973,christine,AutoGluon_mq,4h8c,9,binary,0.785595,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:39:50,245.4,234.8,0.7,14,165824409,,,,,8,0.707948,0.785595,0.707995,0.558695
openml.org/t/359968,churn,AutoGluon_mq,4h8c,0,binary,0.886611,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:36:17,31.3,24.8,0.03,14,165824400,,,,,4,0.96,0.886611,0.869103,0.190604
openml.org/t/359968,churn,AutoGluon_mq,4h8c,1,binary,0.905349,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:36:25,28.6,22.3,0.02,14,165824401,,,,,3,0.95,0.905349,0.851329,0.159686
openml.org/t/359968,churn,AutoGluon_mq,4h8c,2,binary,0.952591,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:36:15,30.9,24.0,0.1,14,165824402,,,,,5,0.954,0.952591,0.853654,0.165944
openml.org/t/359968,churn,AutoGluon_mq,4h8c,3,binary,0.911652,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T07:36:11,32.8,26.6,0.1,14,165824403,,,,,4,0.952,0.911652,0.848616,0.17661
